"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
10.6,0.66271,43.493121,0,5,5,291,133,1597,225,9541,1046,13,69,613,2,613,7,7
38.5,0.66452,47.69981,0,1,5,205,127,1567,114,7336,678,11,62,520,1,520,19,19
20.8,0.665743,45.307691,0,6,5,304,134,1382,167,6655,940,12,65,518,2,518,7,7
35.6,0.666813,46.504283,0,6,5,202,132,1581,111,6917,716,12,66,391,1,391,19,13
20.1,0.66849,46.939268,0,6,5,242,133,1724,76,6017,678,11,65,354,1,354,7,7
39.5,0.669178,49.855175,869,65,65,204,NA,1328,0,65535,740,11,65,593,0,NA,NA,NA
98.6,0.66964,41.73183,577,6,13,266,134,1768,241,7779,394,14,76,382,1,382,16,16
18.9,0.670738,45.580029,0,9,5,245,127,1399,258,12560,943,12,58,605,2,605,7,7
42.7,0.678628,47.030751,0,6,5,232,132,1707,97,6568,682,11,66,316,1,316,19,19
38.6,0.682313,48.190279,90,6,5,238,124,1480,137,6923,671,11,64,407,2,407,19,19
14,0.685018,45.345663,0,6,5,277,126,1298,168,6193,943,12,60,584,2,584,7,7
42.1,0.686459,44.729133,773,5,5,371,133,1209,125,7266,976,13,67,565,1,565,7,7
19.2,0.689451,47.267236,0,1,5,224,121,1710,89,7126,675,11,63,684,1,684,7,7
68.9,0.69618,41.71611,577,6,13,267,134,1768,220,5738,404,14,76,385,1,385,16,19
28.2,0.698369,47.956326,0,3,5,204,119,1340,149,6486,688,11,60,747,1,747,7,19
21.3,0.699278,45.564464,0,9,5,245,127,1399,258,12560,943,12,58,605,2,605,7,7
13.7,0.700284,43.569164,742,5,5,303,131,1585,213,5729,986,13,73,875,2,875,19,19
41.1,0.70036,49.26034,0,3,5,169,108,1406,123,7603,724,10,62,752,1,752,7,7
18.1,0.701083,46.307944,0,9,5,210,128,1462,142,10366,766,12,65,562,2,562,7,7
43,0.703044,48.518116,0,3,5,212,130,1574,226,7268,705,10,60,427,1,427,7,7
54.9,0.70771,47.75785,0,6,5,190,117,1592,115,6709,679,11,64,737,1,737,19,19
59.2,0.70902,41.79004,577,3,13,273,129,1348,351,4551,472,14,74,446,1,446,19,19
108.5,0.718653,48.139103,90,6,5,234,122,1480,148,7104,677,11,63,460,1,460,19,19
18.1,0.72061,41.55484,577,6,13,272,133,1730,225,7889,392,15,76,357,1,357,7,7
21,0.7207,44.06099,773,1,5,303,133,1502,114,6133,908,13,71,601,2,601,7,7
33.3,0.724468,49.570069,869,6,5,185,120,1337,107,8847,747,11,63,593,1,593,7,7
25.9,0.727728,48.683335,0,3,5,225,128,1637,237,6874,715,10,61,404,1,404,19,19
43.5,0.729843,46.292248,0,9,5,210,128,1462,142,10366,766,12,65,562,2,562,7,7
38.9,0.730224,45.077683,0,6,5,261,127,1348,195,9082,991,12,62,614,2,614,7,7
27.9,0.731339,49.534443,869,6,5,185,120,1376,107,8847,747,11,63,593,1,593,7,7
46.7,0.731809,47.180296,0,6,5,224,128,1682,107,6908,685,11,64,491,0,491,7,7
34.6,0.734796,46.564428,0,6,5,199,133,1554,127,6809,716,11,65,330,1,330,19,19
54.4,0.740959,43.935796,742,1,5,353,135,1523,140,6058,919,13,71,624,2,624,7,7
67.1,0.74485,49.31832,0,3,5,180,121,1364,126,7256,743,10,63,454,1,454,7,7
33,0.74498,41.39346,578,6,13,259,135,1366,500,5488,509,14,77,392,4,392,7,7
33,0.745256,43.75473,742,5,5,357,137,1560,164,5316,942,13,74,556,2,556,17,17
25.6,0.747228,48.721021,0,3,5,190,128,1656,220,6134,711,10,61,512,1,512,19,19
58.4,0.75036,48.99323,0,3,5,174,127,1392,167,6302,711,10,60,456,0,456,19,7
44.4,0.756744,43.683204,742,5,5,319,136,1562,186,5691,962,13,74,590,2,590,19,17
16.6,0.757336,43.211303,0,5,5,275,128,1626,335,7509,1053,12,63,744,2,744,7,7
19.4,0.75765,46.13155,0,3,5,201,126,1328,203,9985,831,12,64,520,1,520,19,19
28,0.759918,45.207255,0,6,5,233,129,1212,162,7941,950,13,62,573,3,573,7,7
10.5,0.765584,49.501054,869,6,5,196,115,1354,103,7939,746,11,63,592,1,592,7,7
14.2,0.769657,42.976388,180,8,5,259,111,1551,781,7584,1135,10,60,936,16,936,7,7
38.5,0.773423,44.664293,773,5,5,340,132,1194,162,7711,974,13,67,583,2,583,7,7
40.8,0.775404,46.930684,0,6,5,256,131,1591,103,6352,692,11,64,377,1,377,19,19
23.7,0.777301,43.866486,742,5,5,360,135,1444,163,6050,901,13,72,576,2,576,7,19
10.7,0.779258,44.936966,773,6,5,309,131,1429,200,8499,994,12,62,651,2,651,7,7
36.8,0.77943,49.574573,869,6,5,196,115,1293,103,7939,746,11,63,592,1,592,7,7
34.1,0.779673,49.864248,869,66,66,180,NA,1493,30,65535,736,11,66,474,0,NA,7,7
54.2,0.781934,48.090183,90,3,5,223,127,1395,175,7052,685,10,64,478,2,478,7,19
56.4,0.78202,49.12222,0,3,5,180,122,1391,147,6037,705,10,63,454,0,454,7,7
12.2,0.782716,43.050319,0,8,5,248,128,1476,413,12447,1051,12,61,743,4,743,7,7
36.4,0.78788,47.90954,0,3,5,202,127,1484,140,6426,680,11,62,452,1,452,19,7
26.6,0.799811,47.095358,0,6,5,223,132,1649,110,6721,689,11,65,324,0,324,19,7
41.4,0.803706,49.739485,869,6,5,155,121,1436,137,7706,787,10,63,502,1,502,7,7
43.3,0.80479,47.367638,0,6,5,260,127,1587,64,13746,670,11,64,346,0,346,7,7
111.8,0.81689,47.74899,0,1,5,207,124,1555,132,6065,683,11,64,413,1,413,7,7
122.4,0.818953,44.54147,773,5,5,313,133,1244,120,6872,937,13,69,571,2,571,7,7
13.2,0.8206,41.69132,577,6,13,290,136,2271,215,8230,420,14,76,353,1,353,7,6
40.7,0.822793,47.115923,0,6,5,223,132,1649,110,6721,689,11,65,324,0,324,7,7
95.6,0.823913,44.197391,773,5,5,319,133,1545,145,6600,908,12,71,612,3,612,19,7
69,0.824901,48.003226,90,3,5,231,116,1340,154,6923,679,11,61,601,1,601,19,19
15.9,0.829893,46.319006,0,9,5,202,131,1405,175,7339,785,12,63,536,1,536,7,7
37.6,0.834353,49.579094,869,6,5,196,115,1343,103,7939,746,11,63,592,1,592,7,7
72.6,0.83907,41.72936,577,6,13,290,136,2128,215,8230,420,14,76,353,1,353,6,6
50.5,0.845321,49.815303,869,6,5,180,123,1435,89,7207,762,10,66,474,1,474,7,7
19.1,0.849358,43.255906,0,1,5,271,132,1499,339,9729,1028,12,65,612,2,612,7,7
109.7,0.85478,41.78529,577,1,13,274,130,2128,310,6657,483,14,76,354,1,354,6,19
25.3,0.855423,49.761789,869,6,5,161,125,1389,142,7466,785,10,64,487,1,487,7,7
22.8,0.85603,44.00056,773,1,5,319,132,1572,167,6406,874,13,69,673,3,673,7,19
16.4,0.858509,44.454281,773,1,5,301,133,1351,128,6389,909,13,69,527,2,527,7,7
82.6,0.86034,49.14679,0,3,5,182,120,1405,146,6034,714,10,64,504,1,504,7,7
14.8,0.861558,47.046413,0,6,5,241,132,1560,118,6310,699,11,66,369,1,369,19,19
17.9,0.862509,44.273252,773,6,5,319,132,1593,165,7184,894,12,71,609,3,609,7,7
49.1,0.867995,47.463568,0,6,5,236,127,1865,104,7232,679,11,64,412,1,412,19,19
26.8,0.870968,48.641376,0,3,5,179,127,1606,229,6910,689,10,61,362,1,362,19,19
23.6,0.871626,46.684919,0,6,5,196,132,1528,107,6376,711,12,64,399,1,399,7,7
44.1,0.874519,43.094808,0,8,5,274,132,1492,395,11448,1036,12,62,670,4,670,7,7
39.6,0.87687,49.05762,0,3,5,192,126,1638,145,6536,698,10,65,371,0,371,7,7
41.7,0.879868,48.297504,90,6,5,240,124,1510,200,6566,680,10,64,438,2,438,19,19
12.8,0.882778,44.147851,773,6,5,330,132,1526,101,6710,869,13,72,560,1,560,19,19
41.7,0.884021,46.613514,0,6,5,205,132,1485,119,6743,724,12,64,400,1,400,7,7
41.4,0.884826,47.066478,0,6,5,241,132,1560,118,6310,699,11,66,369,1,369,19,19
47.7,0.885133,47.210018,0,6,5,265,133,1747,94,5877,682,11,65,354,0,354,19,19
34.6,0.89217,47.62856,0,6,5,242,128,1766,133,6406,689,11,64,394,1,394,7,7
47,0.898556,44.675461,773,5,5,292,131,1231,200,9568,967,12,62,578,2,578,7,7
57.3,0.899374,49.530064,869,6,5,176,122,1369,106,7982,751,10,64,433,1,433,7,7
40.3,0.899436,46.524303,0,6,5,233,132,1465,121,7052,737,12,64,338,1,338,7,7
12,0.90288,41.4626,578,6,13,266,135,1514,470,5240,512,14,77,337,3,337,7,6
24.2,0.91018,47.82926,0,3,5,204,123,1548,132,7103,681,11,64,368,1,368,19,7
10.7,0.91045,41.73586,577,6,13,280,137,2128,242,7834,444,14,76,377,0,377,19,6
31.8,0.911101,47.521475,0,6,5,221,130,1865,120,7114,687,11,64,411,1,411,19,19
50.8,0.91332,41.55442,577,6,13,265,134,1920,299,6800,453,14,76,332,1,332,7,7
39.7,0.917593,47.93851,0,3,5,196,123,1498,151,7191,683,11,64,495,1,495,19,7
11.4,0.917863,45.801063,0,8,5,210,126,1406,295,12068,953,11,58,694,2,694,7,7
140.4,0.91849,41.6821,577,6,13,280,137,2251,242,7834,444,14,76,377,0,377,16,6
11.1,0.919383,46.2542,0,8,5,200,128,1274,212,11085,830,11,60,574,1,574,7,7
22.3,0.922729,48.210541,90,3,5,227,128,1586,217,6750,690,10,63,435,2,435,19,19
12.4,0.924568,44.514501,773,5,5,313,133,1440,136,7226,924,13,68,547,2,547,7,7
33.6,0.924941,47.141673,0,3,5,221,134,1575,117,6772,693,11,65,343,1,343,19,7
25.5,0.93164,41.75605,577,6,13,280,137,1883,242,7834,444,14,76,377,0,377,19,6
24.7,0.932981,46.327829,0,3,5,190,129,1408,184,12110,796,11,62,532,1,532,7,7
18.2,0.939428,47.360873,0,3,5,251,115,1640,75,6329,670,11,64,597,1,597,19,7
39.7,0.95229,49.841979,869,6,5,189,122,1374,90,7752,755,10,66,502,1,502,7,7
46.6,0.953593,46.981516,0,3,5,229,131,1546,131,6728,705,11,63,443,1,443,19,19
11.6,0.9542,44.17247,773,5,5,317,133,1477,125,6211,850,13,72,558,2,558,7,7
12,0.957125,45.097566,0,6,5,273,129,1207,224,10121,972,12,60,726,2,726,7,7
40.2,0.95871,44.29989,773,5,5,331,134,1548,205,6937,900,12,70,608,3,608,7,7
38.2,0.959143,48.159259,90,3,5,247,124,1672,204,6303,678,10,63,412,1,412,19,19
76.8,0.963723,43.157269,0,6,5,309,123,1636,332,7815,984,12,66,814,3,814,7,7
28.8,0.968992,45.805435,0,8,5,199,129,1406,317,12214,975,11,57,699,2,699,7,7
26.7,0.976132,45.606573,0,8,5,232,123,1448,363,7849,1020,11,55,737,2,737,7,7
19.1,0.97688,47.146201,0,6,5,225,133,1575,118,6286,695,11,64,378,1,378,19,19
62.5,0.97905,47.74443,0,6,5,212,122,1569,117,5902,682,11,65,373,1,373,7,7
25.1,0.97976,44.01146,773,1,5,275,135,1567,155,6547,842,13,69,624,2,624,19,7
13.6,0.98026,47.88937,0,3,5,218,126,1498,166,6076,685,11,64,409,1,409,19,19
21.8,0.981583,46.042205,0,9,5,209,127,1240,306,7409,935,11,57,690,2,690,7,7
52.2,0.982348,46.966071,0,3,5,216,135,1546,132,6908,709,11,63,396,1,396,19,19
60.2,0.9838,48.77674,0,3,5,184,117,1691,170,6199,662,10,63,508,0,508,19,19
25.7,0.98535,47.70873,0,6,5,212,122,1569,117,5902,682,11,65,373,1,373,7,7
35.6,0.986263,46.785223,0,6,5,175,133,1555,105,7552,712,12,63,352,1,352,7,7
100.3,0.98906,49.04861,0,3,5,191,124,1608,141,5954,686,10,66,423,0,423,19,19
55.2,0.99023,48.741,0,3,5,210,127,1691,173,7400,658,10,65,430,1,430,19,19
114.3,0.99246,41.99767,577,6,13,250,107,1225,827,7063,695,11,72,763,10,763,7,7
24.2,0.996683,49.755071,869,6,5,176,122,1344,134,6966,777,10,63,472,1,472,7,7
18.6,1.00311,41.59896,588,3,13,291,137,1462,289,7036,470,14,76,361,0,361,6,16
18.6,1.003353,43.541823,495,1,5,314,134,1624,203,6113,876,13,74,497,2,497,7,7
72.3,1.00537,48.95948,0,1,5,189,124,1574,147,6540,671,10,66,344,1,344,19,19
45.3,1.007693,47.275859,0,6,5,234,125,1747,95,5810,679,11,65,562,1,562,7,7
17.8,1.01108,41.87219,588,5,13,262,130,1470,533,14103,585,13,75,410,5,410,17,7
45.9,1.02435,41.78251,588,6,13,247,130,1628,352,6985,509,14,76,352,2,352,7,17
109.9,1.02627,41.11032,347,3,13,243,125,664,135,22894,547,16,73,554,3,554,19,19
39.8,1.026693,49.594594,0,6,5,171,127,1292,158,7509,787,10,64,483,1,483,7,7
16.5,1.03489,41.71082,588,3,13,269,136,1628,326,7360,511,14,77,343,0,343,7,7
51.9,1.035431,48.49129,0,3,5,259,123,1745,226,7261,665,10,58,541,1,541,19,19
60.6,1.03901,48.92598,0,6,5,198,120,1621,152,7050,649,10,66,485,0,485,19,19
25.1,1.04295,41.82055,588,6,13,252,135,1437,375,5565,537,14,77,356,2,356,17,17
56,1.04568,46.59097,0,6,5,200,132,1518,119,7066,745,12,65,386,1,386,19,19
16.8,1.052095,43.709386,495,5,5,313,136,1637,205,5540,815,13,72,471,2,471,7,7
19.7,1.053081,43.219573,773,1,5,317,133,1713,273,6765,914,12,69,697,2,697,7,7
133.8,1.053475,45.921342,90,8,5,201,125,1554,296,13526,946,11,57,846,1,846,7,7
18.3,1.055299,47.461571,0,6,5,251,126,1676,101,6708,674,11,63,444,0,444,7,7
32.3,1.056566,48.221459,0,3,5,240,121,1789,179,5986,661,10,64,420,1,420,19,7
147.2,1.07202,49.2,0,3,5,193,125,1536,137,5991,690,10,63,397,1,397,19,19
18.7,1.076067,45.941365,90,8,5,201,125,1554,296,13526,946,11,57,846,1,846,7,7
31.1,1.077768,48.711909,0,3,5,213,127,1819,170,6527,646,10,65,404,1,404,19,19
17.3,1.081701,49.598946,0,6,5,181,124,1292,161,7711,785,10,64,495,1,495,7,7
34.4,1.084149,48.676253,0,3,5,216,128,1967,185,6128,650,10,63,352,1,352,19,19
14.9,1.08868,46.17791,90,8,5,208,130,1359,229,8474,862,11,60,613,1,613,7,7
23.1,1.092761,46.468077,90,3,5,188,132,1353,138,12995,767,12,64,459,1,459,13,13
13,1.094803,46.142233,90,8,5,207,128,1359,246,10942,885,11,58,646,2,646,7,7
20.1,1.098828,43.568304,495,1,5,310,133,1608,185,57516,814,13,71,442,2,442,7,13
42,1.102593,45.780507,90,8,5,217,123,1551,318,13196,983,11,56,970,2,970,7,7
46.3,1.105365,48.098729,0,3,5,224,125,1694,171,6459,663,10,64,375,0,375,7,7
32.3,1.106576,48.551343,0,3,5,242,124,2065,221,5731,665,10,60,475,1,475,7,19
49.8,1.106791,47.62817,0,6,5,267,123,1557,123,5732,684,11,64,366,0,366,7,7
13.1,1.106949,44.802255,0,6,5,273,128,1571,195,10689,928,12,62,631,4,631,7,7
18.2,1.116378,44.422289,773,6,5,306,133,1434,215,7124,896,12,68,659,2,659,7,7
44.6,1.120984,48.317218,0,3,5,240,130,1784,212,6133,666,10,64,404,1,404,19,19
33,1.121034,48.0095,0,3,5,230,124,1628,176,6829,674,10,62,431,1,431,7,19
18.2,1.121382,45.981392,90,8,5,201,125,1552,296,13526,946,11,57,846,1,846,7,7
30.9,1.122,41.60962,588,6,13,260,135,1266,343,5129,511,14,77,335,1,335,6,7
18.2,1.12496,41.75521,588,3,13,269,136,1522,326,7360,511,14,77,343,0,343,16,7
57.6,1.125144,45.166306,90,5,5,253,126,1331,220,10317,959,12,61,902,2,902,7,7
23.5,1.128913,45.61965,90,8,5,220,127,1631,375,10811,1041,11,54,701,1,701,7,7
12.1,1.13659,43.97067,495,1,5,259,135,1589,110,6162,770,13,68,559,0,559,19,19
28.5,1.136716,48.535673,0,3,5,267,125,1910,216,6037,653,10,62,465,1,465,7,7
46.6,1.13824,46.97896,0,3,5,241,129,1480,124,6763,710,11,62,532,1,532,19,7
20.8,1.13837,41.82905,588,6,13,255,135,1510,423,6143,571,13,77,376,2,376,7,7
63.9,1.139869,43.299735,773,1,5,277,134,1658,231,6733,845,13,68,492,0,492,7,7
52.9,1.141146,47.7396,0,6,5,243,123,1668,123,5790,677,11,64,353,0,353,19,19
61.6,1.14195,49.422779,0,6,5,171,117,1606,141,7765,750,10,60,774,1,774,19,19
13,1.14633,45.512407,90,8,5,231,119,1445,356,9810,1032,11,55,851,2,851,7,7
40.5,1.148661,47.541093,0,6,5,262,126,1517,108,7017,674,11,64,418,1,418,7,7
57.1,1.15072,48.91682,0,3,5,199,127,1754,148,5857,638,10,64,365,0,365,7,7
24.8,1.150909,45.005375,90,6,5,227,115,1438,185,7702,925,12,60,1040,3,1040,7,7
65.7,1.151253,46.273721,90,9,5,195,130,1257,231,10335,856,11,60,589,1,589,7,13
37.5,1.151811,44.679153,0,6,5,279,126,1355,250,10100,923,12,62,824,3,824,7,7
24.6,1.153007,45.947735,90,9,5,209,126,1611,343,13430,978,11,56,809,2,809,7,7
16.1,1.15527,47.03472,0,3,5,241,129,1480,124,6763,710,11,62,532,1,532,7,7
16.2,1.16118,44.13605,773,5,5,257,135,1520,110,7211,806,13,68,625,1,625,7,7
45.2,1.16144,47.77746,0,6,5,243,123,1668,123,5790,677,11,64,353,0,353,19,19
24.3,1.163518,48.230169,0,3,5,228,124,1658,166,5630,645,10,65,421,0,421,19,19
52,1.165153,48.375055,0,3,5,240,123,1637,209,6304,650,10,61,538,1,538,19,19
25.1,1.171274,47.253266,0,3,5,231,131,1597,123,6661,691,11,64,400,1,400,19,19
41.1,1.171478,48.339354,0,3,5,240,123,1694,209,6304,650,10,61,538,1,538,19,19
17.4,1.17236,46.6196,0,6,5,203,123,1433,123,7536,756,12,65,848,1,848,19,7
116.2,1.17265,41.75945,588,6,13,291,138,1650,396,5633,557,14,78,320,1,320,16,16
21.3,1.177851,48.611351,0,3,5,204,129,2199,174,6519,635,10,64,385,1,385,19,19
56.7,1.18043,41.70565,588,6,13,291,138,1650,396,5633,557,14,78,320,1,320,16,16
37.8,1.18487,47.79747,0,6,5,277,118,1623,128,7209,670,11,61,526,0,526,19,19
37.6,1.189774,49.770324,0,1,5,223,117,1465,123,8047,763,10,64,479,3,479,7,7
33.5,1.18979,47.92454,0,6,5,238,116,1514,148,7079,665,11,62,647,1,647,7,7
13.6,1.19075,41.63389,588,6,13,257,137,1354,446,5359,561,13,78,336,3,336,6,6
41.5,1.191578,48.069508,0,3,5,233,125,1608,159,5765,650,10,63,394,0,394,7,19
23.6,1.19274,41.4524,347,6,13,242,131,1297,532,5051,583,13,77,457,3,457,7,7
16.6,1.192816,45.063271,90,6,5,227,115,1387,185,7702,925,12,60,1040,3,1040,7,7
68.2,1.19313,45.86056,90,8,5,199,128,1466,331,12357,985,11,56,799,2,799,7,7
19,1.19966,44.21182,773,6,5,292,135,1404,164,7546,836,13,69,550,3,550,19,19
31.1,1.199896,43.722348,495,1,5,304,130,1630,190,7134,766,13,69,696,1,696,19,19
48.6,1.20013,49.10168,0,1,5,203,115,1732,123,6637,650,10,63,590,2,590,19,7
13,1.204354,44.991801,0,6,5,222,120,1400,215,8749,933,12,60,862,3,862,7,7
14.2,1.20447,47.527529,0,6,5,262,126,1615,108,7017,674,11,64,418,1,418,19,7
54.5,1.209143,45.282098,90,2,5,248,126,1301,242,12471,971,12,59,759,3,759,7,7
20.7,1.210588,45.753307,90,8,5,194,131,1507,294,8125,982,11,57,768,3,768,7,7
46.1,1.21229,46.061415,90,9,5,189,129,1402,322,12123,954,11,57,663,2,663,7,7
32.3,1.218676,47.130386,0,3,5,240,132,1567,133,6388,708,11,65,448,1,448,7,7
44.5,1.221365,48.053794,0,6,5,242,122,1608,133,6103,638,11,64,462,1,462,7,7
36.7,1.222603,45.518788,90,8,5,228,121,1551,365,10756,1039,11,55,806,2,806,7,7
46,1.22479,41.89095,588,6,13,243,131,1721,488,6967,615,13,75,415,3,415,19,7
88.2,1.225688,49.57408,0,6,5,182,127,1392,160,7197,764,10,62,482,1,482,7,7
20.8,1.22793,46.44305,90,6,5,182,131,1404,159,12235,794,12,62,584,2,584,19,19
41.2,1.236253,48.435035,0,3,5,258,126,1760,177,5447,627,10,64,380,1,380,7,7
49.2,1.237114,49.357931,0,6,5,173,124,1414,130,7131,723,10,61,503,1,503,7,7
23.3,1.237936,43.471498,773,1,5,276,132,1806,196,5934,774,13,66,422,0,422,7,7
12.4,1.240363,46.208567,90,9,5,207,124,1349,298,13260,919,11,57,889,2,889,7,7
15.9,1.245577,46.335852,90,9,5,208,125,1264,254,13226,879,11,59,658,1,658,7,7
22.2,1.24715,47.7482,0,6,5,245,126,1850,119,5373,668,11,64,362,0,362,7,7
61.8,1.249279,49.448693,0,6,5,198,133,1493,149,7420,751,10,61,452,1,452,7,7
14.1,1.252143,44.361334,773,5,5,294,135,1263,227,6481,856,12,70,562,4,562,7,7
11.8,1.254387,46.282248,90,9,5,208,125,1472,254,13226,879,11,59,658,1,658,7,7
50.7,1.25784,46.10139,90,9,5,220,129,1357,298,13275,937,11,57,714,2,714,7,7
133.2,1.266168,47.170808,0,3,5,211,127,1484,141,7366,706,11,64,522,1,522,7,7
22.8,1.26695,44.2717,773,6,5,289,130,1330,172,6980,821,13,71,648,3,648,7,7
57.8,1.26868,48.87188,0,3,5,202,127,1920,143,5588,629,10,66,460,0,460,19,19
19.8,1.27086,45.377863,90,8,5,250,126,1490,340,13799,1019,11,55,811,2,811,7,7
30.1,1.270938,49.939415,0,1,5,219,112,1498,113,7338,755,10,60,624,2,624,NA,7
96.8,1.276092,45.66815,90,8,5,204,126,1592,349,13638,1027,11,56,799,3,799,7,7
16.9,1.276224,43.547332,495,1,5,265,132,1605,186,6430,744,13,67,493,0,493,7,7
53.8,1.27671,47.73243,0,6,5,245,126,1816,119,5373,668,11,64,362,0,362,7,7
15.1,1.2851,41.47869,347,6,13,266,127,1548,592,5698,614,13,76,412,4,412,6,6
28.7,1.293563,49.507011,0,6,5,182,127,1531,160,7197,764,10,62,482,1,482,7,7
23.9,1.293703,49.814538,0,6,5,219,119,1504,126,7909,766,10,63,463,3,463,7,7
68.9,1.29405,47.78812,0,6,5,237,124,1789,129,5987,661,11,62,461,0,461,7,19
60,1.295673,43.748491,495,1,5,266,138,1520,124,6443,719,13,67,384,0,384,7,7
10.5,1.295982,45.54301,90,8,5,230,125,1500,387,10427,1052,11,54,756,2,756,7,7
17.4,1.29917,46.64806,0,6,5,217,129,1571,116,7492,745,12,62,555,1,555,19,19
47,1.30161,44.03914,773,1,5,273,136,1520,93,6235,761,13,69,525,0,525,19,7
15.6,1.307603,44.49289,773,6,5,292,124,1560,227,7745,878,12,62,838,3,838,7,7
51.7,1.309591,49.417804,0,6,5,164,129,1489,133,7259,730,10,63,465,2,465,19,19
99.6,1.31311,41.78992,588,6,13,236,135,1567,531,6471,642,13,77,403,3,403,7,7
28.2,1.313789,48.459248,0,3,5,275,129,2243,165,5392,615,10,64,360,0,360,19,19
14.3,1.315993,44.602364,0,5,5,276,128,1597,274,6895,884,12,62,812,3,812,7,7
56.4,1.31756,47.80808,0,6,5,274,122,1789,129,5457,655,11,63,535,0,535,7,7
26.8,1.318988,48.586376,0,3,5,265,127,2226,201,5627,629,10,64,365,0,365,19,19
64.4,1.32232,49.34641,0,1,5,195,126,1468,125,7056,708,10,64,414,2,414,19,19
19.7,1.32553,46.48725,90,6,5,194,130,1544,187,8016,810,11,61,616,1,616,7,7
13.2,1.326394,47.120998,0,3,5,235,128,1484,150,6865,717,11,62,584,1,584,7,7
41.7,1.329221,49.618288,0,6,5,190,128,1570,197,7469,788,10,64,518,1,518,7,7
40.7,1.331126,43.678926,495,1,5,252,134,1635,135,62212,680,13,68,402,0,402,7,7
78.4,1.33192,49.29292,0,1,5,225,118,1468,105,7013,686,10,64,525,1,525,7,7
54,1.333279,48.189389,0,3,5,237,123,1696,138,6476,614,11,65,463,1,463,7,7
10.1,1.333338,44.821831,0,6,5,238,126,1530,173,9931,859,12,64,946,2,946,7,7
90.9,1.33443,41.80996,588,6,13,236,135,1611,531,6471,642,13,77,403,3,403,7,7
50.5,1.334448,48.497074,0,3,5,275,129,2039,165,5392,615,10,64,360,0,360,19,19
19.6,1.33662,41.28336,347,3,13,251,133,867,258,6159,572,15,78,352,2,352,7,7
84.5,1.3372,46.41575,90,8,5,222,129,1350,244,12969,859,11,59,715,1,715,7,7
217.8,1.33952,41.77405,588,6,13,236,135,1510,531,6471,642,13,77,403,3,403,7,7
21.2,1.34115,41.59259,588,6,13,272,134,1699,644,6737,654,12,77,357,3,357,7,7
64.1,1.341262,45.256878,90,3,5,271,122,1256,195,10779,921,12,59,857,4,857,7,7
16.7,1.347223,43.571493,495,1,5,250,131,1598,159,65535,684,13,67,375,0,375,7,7
11.9,1.34763,46.83305,0,6,5,213,130,1443,118,7722,730,11,62,539,1,539,13,13
29,1.34807,43.89801,495,1,5,247,136,1492,117,6328,714,13,67,588,0,588,7,7
24.7,1.35105,46.65227,0,6,5,185,126,1678,130,7280,757,12,61,651,1,651,19,19
14.4,1.355373,45.493527,90,8,5,228,126,1552,364,13252,1042,11,56,783,2,783,7,7
25.2,1.35562,47.10523,0,3,5,235,128,1355,150,6865,717,11,62,584,1,584,7,7
92.8,1.357251,49.927933,0,6,5,203,119,1527,135,7374,767,10,61,602,2,602,7,7
116.1,1.365949,41.7582,588,6,13,266,135,1510,592,6400,648,13,77,353,3,353,7,7
26.5,1.366933,49.874421,0,6,5,203,119,1527,135,7374,767,10,61,602,2,602,7,7
77.6,1.37294,47.95726,0,6,5,281,124,1781,130,5483,642,11,66,319,0,319,7,7
61.7,1.37896,47.75834,0,6,5,262,122,1795,117,5826,661,11,66,369,0,369,7,7
13.6,1.381061,49.640361,0,6,5,190,128,1827,197,7469,788,10,64,518,1,518,7,7
14.7,1.383318,46.292745,90,9,5,205,124,1377,278,9650,899,11,58,861,1,861,7,7
13.3,1.383637,45.477743,90,8,5,228,126,1552,364,13252,1042,11,56,783,2,783,7,7
30.7,1.39529,47.50659,0,5,5,235,127,1460,98,6579,671,11,65,456,1,456,7,7
24,1.39616,47.18087,0,3,5,221,127,1516,134,7031,704,11,61,592,1,592,7,7
12.4,1.396529,44.572828,0,5,5,276,128,1375,274,6895,884,12,62,812,3,812,7,7
24.5,1.400722,45.859502,90,8,5,203,120,1382,351,9855,1003,11,54,911,3,911,7,7
22.2,1.403348,46.330565,90,9,5,180,128,1377,332,10508,929,11,57,804,2,804,19,19
13.5,1.40348,41.83407,588,1,13,244,135,1611,596,7046,678,12,76,452,5,452,7,7
62.7,1.40357,46.004722,90,9,5,193,122,1384,476,7674,1043,11,55,883,4,883,7,7
22.9,1.404048,48.104023,0,6,5,247,125,1760,132,5482,618,11,68,417,0,417,7,7
25.9,1.40492,41.6526,588,6,13,276,135,1538,650,10727,667,12,76,375,5,375,7,7
25.5,1.40919,46.13184,90,9,5,180,128,1573,352,10178,969,11,56,756,2,756,7,7
54,1.410443,48.213514,0,6,5,240,125,1839,133,5531,612,11,66,418,0,418,19,7
152.6,1.41362,41.76231,588,6,13,253,135,1510,661,7219,684,12,77,358,3,358,7,7
14.1,1.41496,49.13652,0,6,5,233,105,1551,104,6868,660,10,63,830,1,830,7,7
83.3,1.417134,48.015021,0,6,5,298,124,1892,129,5423,626,11,67,337,0,337,7,7
